76DF	盟
76EE	目
76EF	盯
76F2	盲
76F4	直
76F8	相
76F9	盹
76FC	盼
76FE	盾
7701	省
7709	眉
770B	看
771F	真
7720	眠
7728	眨
7729	眩
7736	眶
7737	眷
7738	眸
773A	眺
773C	眼
7740	着
7741	睁
775B	睛
7761	睡
7763	督
7766	睦
776B	睫
7784	瞄
7785	瞅
778C	瞌
7792	瞒
77A0	瞠
77A7	瞧
77A9	瞩
77AA	瞪
77AC	瞬
77AD	瞭
77B0	瞰
77B3	瞳
77D7	矗
77DB	矛
77E2	矢
77E3	矣
77E5	知
77E9	矩
77EB	矫
77ED	短
77EE	矮
77F3	石
77FF	矿
7801	码
7802	砂
780D	砍
7814	研
7816	砖
7830	砰
7834	破
7838	砸
783E	砾
7840	础
7855	硕
786B	硫
786C	硬
786E	确
788C	碌
788D	碍
788E	碎
7891	碑
7897	碗
789C	碜
789F	碟
78A7	碧
78B0	碰
78B3	碳
78C1	磁
78C5	磅
78D0	磐
78D5	磕
78E8	磨
78FA	磺
793A	示
793C	礼
793E	社
7940	祀
7948	祈
7950	祐
7956	祖
795D	祝
795E	神
7960	祠
7965	祥
7968	票
796D	祭
7977	祷
7978	祸
7981	禁
7984	禄
798F	福
79BB	离
79BD	禽
79C0	秀
79C1	私
79C3	秃
79CB	秋
79CD	种
79D1	科
79D2	秒
79D8	秘
79DF	租
79E4	秤
79E9	秩
79EF	积
79F0	称
79FB	移
7A00	稀
7A0B	程
7A0D	稍
7A0E	税
7A1A	稚
7A33	稳
7A3B	稻
7A3D	稽
7A3F	稿
7A46	穆
7A57	穗
7A70	穰
7A74	穴
7A76	究
7A77	穷
7A7A	空
7A7F	穿
7A81	突
7A83	窃
7A84	窄
7A8D	窍
7A92	窒
7A97	窗
7A9C	窜
7A9D	窝
7A9F	窟
7AA3	窣
7AA5	窥
7AB8	窸
7ACB	立
7AD6	竖
7AD9	站
7ADC	竜
7ADE	竞
7ADF	竟
7AE0	章
7AE5	童
7AED	竭
7AEF	端
7AF9	竹
7AFA	竺
7AFF	竿
7B0B	笋
7B11	笑
7B14	笔
7B1B	笛
7B20	笠
7B26	符
7B28	笨
7B2C	第
7B3A	笺
7B3C	笼
7B49	等
7B4B	筋
7B51	筑
7B52	筒
7B54	答
7B56	策
7B5D	筝
7B60	筠
7B71	筱
7B79	筹
7B7E	签
7B80	简
7B8D	箍
7B97	算
7BA1	管
7BAD	箭
7BB1	箱
7BC6	篆
7BC7	篇
7BDD	篝
7BEE	篮
7BF7	篷
7C27	簧
7C41	籁
7C4D	籍
7C73	米
7C7B	类
7C89	粉
7C92	粒
7C97	粗
7C98	粘
7CAA	粪
7CB9	粹
7CBE	精
7CCA	糊
7CD5	糕
7CD6	糖
7CD9	糙
7CDF	糟
7CFB	系
7D0A	紊
7D20	素
7D22	索
7D27	紧
7D2B	紫
7D2F	累
7D42	終
7D98	綘
7E41	繁
7EA0	纠
7EA2	红
7EA4	纤
7EA6	约
7EA7	级
7EAA	纪
7EAB	纫
7EAF	纯
7EB1	纱
7EB3	纳
7EB5	纵
7EB6	纶
7EB7	纷
7EB8	纸
7EB9	纹
7EBD	纽
7EBF	线
7EC3	练
7EC4	组
7EC5	绅
7EC6	细
7EC7	织
7EC8	终
7ECA	绊
7ECD	绍
7ECE	绎
7ECF	经
7ED1	绑
7ED2	绒
7ED3	结
7ED5	绕
7ED8	绘
7ED9	给
7EDA	绚
7EDC	络
7EDD	绝
7EDE	绞
7EDF	统
7EE3	绣
7EE7	继
7EE9	绩
7EEA	绪
7EEB	绫
7EED	续
7EEE	绮
7EF0	绰
7EF3	绳
7EF4	维
7EF5	绵
7EF7	绷
7EF8	绸
7EFB	绻
7EFC	综
7EFD	绽
7EFF	绿
7F05	缅
7F06	缆
7F07	缇
7F0E	缎
7F13	缓
7F16	编
7F18	缘
7F1A	缚
7F1D	缝
7F20	缠
7F24	缤
7F29	缩
7F2A	缪
7F2D	缭
7F2E	缮
7F3A	缺
7F50	罐
7F51	网
7F55	罕
7F57	罗
7F5A	罚
7F62	罢
7F69	罩
7F6A	罪
7F6E	置
7F81	羁
7F8A	羊
7F8E	美
7F94	羔
7F9E	羞
7FA1	羡
7FA4	群
7FB9	羹
7FBD	羽
7FC1	翁
7FC5	翅
7FD4	翔
7FD8	翘
7FE0	翠
7FE9	翩
7FF0	翰
7FF1	翱
7FFB	翻
7FFC	翼
8000	耀
8001	老
8003	考
8005	者
800C	而
800D	耍
8010	耐
8017	耗
8033	耳
8036	耶
8038	耸
803B	耻
803D	耽
803F	耿
8042	聂
8046	聆
804A	聊
804C	职
8052	聒
8054	联
805A	聚
806A	聪
8083	肃
8086	肆
8089	肉
808B	肋
808C	肌
8093	肓
8096	肖
8098	肘
809A	肚
80A0	肠
80A1	股
80A2	肢
80A4	肤
80A5	肥
80A9	肩
80AA	肪
80AE	肮
80AF	肯
80B2	育
80B4	肴
80BF	肿
80C0	胀
80C1	胁
80C3	胃
80C4	胄
80C6	胆
80CC	背
80CE	胎
80D6	胖
80DC	胜
80DE	胞
80E1	胡
80E4	胤
80F3	胳
80F6	胶
80F8	胸
80FD	能
8102	脂
8106	脆
8109	脉
810A	脊
810F	脏
8110	脐
8111	脑
8116	脖
811A	脚
8131	脱
8138	脸
813E	脾
814A	腊
814C	腌
8154	腔
8155	腕
816E	腮
8170	腰
8179	腹
817B	腻
817E	腾
817F	腿
8180	膀
818A	膊
818F	膏
8198	膘
819B	膛
819C	膜
819D	膝
81A8	膨
81B3	膳
81C0	臀
81C2	臂
81C3	臃
81E3	臣
81EA	自
81ED	臭
81F3	至
81F4	致
81FC	臼
820C	舌
820D	舍
8212	舒
8214	舔
821E	舞
821F	舟
822A	航
822C	般
8231	舱
8235	舵
8239	船
8247	艇
8258	艘
826E	艮
826F	良
8270	艰
8272	色
8273	艳
827A	艺
827E	艾
8282	节
828B	芋
8292	芒
8299	芙
829C	芜
829D	芝
82A5	芥
82A6	芦
82AC	芬
82AD	芭
82AE	芮
82B1	花
82B3	芳
82B9	芹
82BD	芽
82CD	苍
82CF	苏
82D4	苔
82D7	苗
82DB	苛
82DE	苞
82DF	苟
82E5	若
82E6	苦
82F1	英
82F9	苹
8301	茁
8302	茂
8303	范
8304	茄
8305	茅
8309	茉
830E	茎
8317	茗
831C	茜
8327	茧
8328	茨
832B	茫
832C	茬
8335	茵
8336	茶
8338	茸
8346	荆
8349	草
8350	荐
8352	荒
8354	荔
835F	荟
8360	荠
8361	荡
8363	荣
8367	荧
836B	荫
836F	药
8377	荷
8389	莉
838E	莎
8393	莓
83AB	莫
83B1	莱
83B2	莲
83B7	获
83B9	莹
83BD	莽
83C7	菇
83C8	菈
83CA	菊
83CC	菌
83D8	菘
83DC	菜
83F0	菰
83F1	菱
83F2	菲
8403	萃
8404	萄
840C	萌
840D	萍
840E	萎
841D	萝
8424	萤
8425	营
8427	萧
8428	萨
843D	落
8457	著
845B	葛
8461	葡
846B	葫
846C	葬
8471	葱
8475	葵
8482	蒂
8499	蒙
849C	蒜
84A8	蒨
84B2	蒲
84B8	蒸
84C4	蓄
84D1	蓑
84D3	蓓
84DD	蓝
84EC	蓬
8513	蔓
851A	蔚
852C	蔬
8537	蔷
853D	蔽
8549	蕉
854A	蕊
8574	蕴
857E	蕾
8584	薄
8587	薇
85AA	薪
85AF	薯
85B0	薰
85C9	藉
85CF	藏
85E4	藤
85FB	藻
8611	蘑
864E	虎
8650	虐
8651	虑
865A	虚
866B	虫
8679	虹
867D	虽
867E	虾
8680	蚀
8681	蚁
868A	蚊
8695	蚕
86A3	蚣
86AA	蚪
86C0	蛀
86C7	蛇
86CB	蛋
86D9	蛙
86DB	蛛
86EE	蛮
86F9	蛹
86FE	蛾
8702	蜂
8703	蜃
8708	蜈
870D	蜍
8712	蜒
8713	蜓
8715	蜕
8717	蜗
8718	蜘
871C	蜜
8721	蜡
8725	蜥
8734	蜴
8737	蜷
873B	蜻
8747	蝇
8749	蝉
874C	蝌
874E	蝎
8759	蝙
8760	蝠
8774	蝴
8776	蝶
877E	蝾
8782	螂
8783	螃
8788	螈
878D	融
87AF	螯
87B3	螳
87BA	螺
87C0	蟀
87CB	蟋
87F9	蟹
87FE	蟾
8815	蠕
8822	蠢
8840	血
8845	衅
884C	行
884D	衍
8854	衔
8857	街
8861	衡
8863	衣
8865	补
8868	表
886B	衫
886C	衬
8870	衰
8877	衷
888B	袋
8896	袖
88A4	袤
88AB	被
88AD	袭
88B1	袱
88C1	裁
88C2	裂
88C5	装
88D5	裕
88D9	裙
88E4	裤
88F8	裸
88F9	裹
8910	褐
8913	褓
8936	褶
8941	襁
897F	西
8981	要
8986	覆
89C1	见
89C2	观
89C4	规
89C5	觅
89C6	视
89C8	览
89C9	觉
89CA	觊
89CE	觎
89D1	觑
89D2	角
89E3	解
89E6	触
8A00	言
8A79	詹
8A89	誉
8A93	誓
8B66	警
8BA1	计
8BA2	订
8BA4	认
8BA8	讨
8BA9	让
8BAA	讪
8BAD	训
8BAE	议
8BAF	讯
8BB0	记
8BB2	讲
8BB4	讴
8BB6	讶
8BB7	讷
8BB8	许
8BBA	论
8BBE	设
8BBF	访
8BC0	诀
8BC1	证
8BC4	评
8BC5	诅
8BC6	识
8BC8	诈
8BC9	诉
8BCA	诊
8BCD	词
8BD1	译
8BD5	试
8BD7	诗
8BD8	诘
8BD9	诙
8BDA	诚
8BDD	话
8BDE	诞
8BE1	诡
8BE2	询
8BE5	该
8BE6	详
8BED	语
8BEF	误
8BF1	诱
8BF2	诲
8BF4	说
8BF5	诵
8BF6	诶
8BF7	请
8BF8	诸
8BFA	诺
8BFB	读
8BFE	课
8C01	谁
8C03	调
8C05	谅
8C06	谆
8C08	谈
8C0A	谊
8C0B	谋
8C0E	谎
8C10	谐
8C12	谒
8C13	谓
8C19	谙
8C1B	谛
8C1C	谜
8C1F	谟
8C22	谢
8C26	谦
8C27	谧
8C28	谨
8C2D	谭
8C31	谱
8C37	谷
8C46	豆
8C5A	豚
8C61	象
8C6A	豪
8C6B	豫
8C79	豹
8C82	貂
8C8C	貌
8C98	貘
8D1D	贝
8D1E	贞
8D1F	负
8D21	贡
8D22	财
8D23	责
8D24	贤
8D25	败
8D26	账
8D27	货
8D28	质
8D29	贩
8D2A	贪
8D2B	贫
8D2D	购
8D2E	贮
8D2F	贯
8D34	贴
8D35	贵
8D38	贸
8D39	费
8D3A	贺
8D3C	贼
8D3E	贾
8D44	资
8D45	赅
8D4B	赋
8D4C	赌
8D4E	赎
8D4F	赏
8D50	赐
8D54	赔
8D56	赖
8D5A	赚
8D5B	赛
8D5E	赞
8D60	赠
8D62	赢
8D64	赤
8D6B	赫
8D70	走
8D74	赴
8D76	赶
8D77	起
8D81	趁
8D85	超
8D8A	越
8D8B	趋
8D9F	趟
8DA3	趣
8DB3	足
8DB4	趴
8DC3	跃
8DCB	跋
8DCC	跌
8DD1	跑
8DDA	跚
8DDD	距
8DDF	跟
8DE4	跤
8DE8	跨
8DEA	跪
8DEF	路
8DF3	跳
8DF5	践
8DFA	跺
8E0A	踊
8E0C	踌
8E0F	踏
8E1D	踝
8E22	踢
8E29	踩
8E2A	踪
8E39	踹
8E42	蹂
8E44	蹄
8E48	蹈
8E4B	蹋
8E52	蹒
8E66	蹦
8E6C	蹬
8E6D	蹭
8E7C	蹼
8E7F	蹿
8E81	躁
8E87	躇
8E8F	躏
8EAB	身
8EAC	躬
8EAF	躯
8EB2	躲
8EBA	躺
8EE2	転
8F66	车
8F68	轨
8F69	轩
8F6C	转
8F6E	轮
8F6F	软
8F70	轰
8F74	轴
8F7B	轻
8F7D	载
8F83	较
8F85	辅
8F86	辆
8F88	辈
8F89	辉
8F90	辐
8F91	辑
8F93	输
8F99	辙
8F9B	辛
8F9C	辜
8F9E	辞
8F9F	辟
8FA3	辣
8FA8	辨
8FA9	辩
8FB0	辰
8FB1	辱
8FB9	边
8FBD	辽
8FBE	达
8FC1	迁
8FC2	迂
8FC5	迅
8FC7	过
8FC8	迈
8FCE	迎
8FD0	运
8FD1	近
8FD4	返
8FD8	还
8FD9	这
8FDB	进
8FDC	远
8FDD	违
8FDE	连
8FDF	迟
8FE6	迦
8FEA	迪
8FEB	迫
8FED	迭
8FF0	述
8FF7	迷
8FF8	迸
8FF9	迹
8FFD	追
9000	退
9001	送
9002	适
9003	逃
9005	逅
9006	逆
9009	选
900A	逊
900F	透
9010	逐
9012	递
9014	途
9017	逗
901A	通
901B	逛
901D	逝
901E	逞
901F	速
9020	造
9022	逢
902E	逮
9038	逸
903B	逻
903C	逼
9041	遁
9042	遂
9047	遇
904D	遍
9053	道
9057	遗
9062	遢
9063	遣
9065	遥
9068	遨
906D	遭
906E	遮
9075	遵
907F	避
9080	邀
9082	邂
9083	邃
908B	邋
9093	邓
90A3	那
90A6	邦
90AA	邪
90AE	邮
90BB	邻
90C1	郁
90CA	郊
90CE	郎
90E1	郡
90E8	部
90FD	都
9119	鄙
914B	酋
914D	配
9152	酒
915A	酚
915D	酝
9163	酣
9165	酥
916C	酬
9171	酱
9175	酵
9177	酷
9178	酸
917F	酿
9189	醉
9192	醒
91C7	采
91CA	释
91CC	里
91CD	重
91CE	野
91CF	量
91D1	金
91DC	釜
9274	鉴
9488	针
9489	钉
948F	钏
9493	钓
949C	钜
949D	钝
949F	钟
94A2	钢
94A5	钥
94A6	钦
94A7	钧
94A9	钩
94AE	钮
94B1	钱
94B3	钳
94B5	钵
94B9	钹
94BB	钻
94BE	钾
94C1	铁
94C3	铃
94CB	铋
94CE	铎
94DB	铛
94DC	铜
94E0	铠
94ED	铭
94F2	铲
94F3	铳
94F6	银
94F8	铸
94FA	铺
94FE	链
9500	销
9501	锁
9504	锄
9505	锅
9508	锈
950B	锋
9510	锐
9519	错
9521	锡
9524	锤
9525	锥
9526	锦
952E	键
952F	锯
9535	锵
9539	锹
953B	锻
9547	镇
954C	镌
9555	镕
9556	镖
955C	镜
9567	镧
956F	镯
9570	镰
9573	镳
9576	镶
957F	长
95E8	门
95EA	闪
95ED	闭
95EE	问
95EF	闯
95F2	闲
95F4	间
95F7	闷
95F8	闸
95F9	闹
95FB	闻
9601	阁
9605	阅
9614	阔
961C	阜
961F	队
9621	阡
962A	阪
962E	阮
9631	阱
9632	防
9633	阳
9634	阴
9635	阵
9636	阶
963B	阻
963F	阿
9640	陀
9644	附
9645	际
9646	陆
9648	陈
964B	陋
964C	陌
964D	降
9650	限
9655	陕
965B	陛
9661	陡
9662	院
9664	除
9668	陨
9669	险
966A	陪
9675	陵
9676	陶
9677	陷
9686	隆
968F	随
9690	隐
9694	隔
9699	隙
969C	障
96A7	隧
96B6	隶
96BC	隼
96BE	难
96C0	雀
96C4	雄
96C5	雅
96C6	集
96C7	雇
96C9	雉
96CC	雌
96CF	雏
96D5	雕
96E8	雨
96EA	雪
96F3	雳
96F6	零
96F7	雷
96F9	雹
96FB	電
96FE	雾
9700	需
9701	霁
9704	霄
9707	震
9709	霉
970D	霍
970F	霏
9713	霓
971C	霜
971E	霞
9732	露
9738	霸
9739	霹
9752	青
9759	静
975B	靛
975E	非
9760	靠
9761	靡
9762	面
9769	革
9776	靶
978B	鞋
97A0	鞠
97AD	鞭
97E6	韦
97E7	韧
97E9	韩
97F3	音
97F5	韵
9875	页
9876	顶
9877	顷
9879	项
987A	顺
987B	须
987D	顽
987E	顾
987F	顿
9881	颁
9882	颂
9884	预
9885	颅
9886	领
9887	颇
9888	颈
988A	颊
9891	频
9897	颗
9898	题
989A	颚
989C	颜
989D	额
98A0	颠
98A4	颤
98CE	风
98D2	飒
98D8	飘
98D9	飙
98DE	飞
98DF	食
9910	餐
9928	館
996A	饪
996D	饭
996E	饮
9970	饰
9971	饱
9972	饲
9975	饵
9976	饶
997C	饼
997F	饿
9981	馁
9985	馅
9986	馆
9988	馈
998B	馋
9992	馒
9996	首
9999	香
99A5	馥
99A8	馨
9A6C	马
9A6E	驮
9A6F	驯
9A70	驰
9A71	驱
9A73	驳
9A76	驶
9A79	驹
9A7B	驻
9A7C	驼
9A7E	驾
9A82	骂
9A84	骄
9A87	骇
9A8B	骋
9A8C	验
9A91	骑
9A97	骗
9A9A	骚
9AA4	骤
9AA8	骨
9AB7	骷
9AB8	骸
9ABC	骼
9AC5	髅
9AD3	髓
9AD8	高
9AE6	髦
9B03	鬃
9B3C	鬼
9B41	魁
9B42	魂
9B44	魄
9B45	魅
9B47	魇
9B4D	魍
9B54	魔
9C7C	鱼
9C7F	鱿
9C81	鲁
9C88	鲈
9C8D	鲍
9C9C	鲜
9CA4	鲤
9CA8	鲨
9CB6	鲶
9CB8	鲸
9CC4	鳄
9CC5	鳅
9CCD	鳍
9CD4	鳔
9CD7	鳗
9CDE	鳞
9E1F	鸟
9E21	鸡
9E23	鸣
9E25	鸥
9E26	鸦
9E2B	鸫
9E2D	鸭
9E3D	鸽
9E45	鹅
9E49	鹉
9E64	鹤
9E66	鹦
9E70	鹰
9E7F	鹿
9E92	麒
9E93	麓
9E9D	麝
9E9F	麟
9EA6	麦
9EBB	麻
9EC4	黄
9ECD	黍
9ECE	黎
9ECF	黏
9ED1	黑
9ED8	默
9EDB	黛
9EEF	黯
9EFE	黾
9F0E	鼎
9F13	鼓
9F20	鼠
9F2C	鼬
9F39	鼹
9F3B	鼻
9F3E	鼾
9F50	齐
9F7F	齿
9F84	龄
9F85	龅
9F8A	龊
9F8C	龌
9F99	龙
9F9F	龟
